Semester,Program Code,Program Short Name,Course Code,Course Name,Credit,ECTS Credit,Course Section,Capacity,Day1,Start Hour1,End Hour1,Instructor Name,Instructor Title
2022-2023 Spring,909,MMI,9090803,SPECIAL STUDIES,0,10.0,1,15,Thursday,13:40,17:30,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2022-2023 Spring,909,MMI,9090804,SPECIAL STUDIES,0,15.0,1,0,,,,STAFF,-
2022-2023 Spring,909,MMI,9090805,SPECIAL STUDIES,0,15.0,1,5,,,,AHMET OĞUZ AKYÜZ,Prof.Dr.
2022-2023 Spring,909,MMI,9090806,SPECIAL STUDIES,0,15.0,1,15,Tuesday,13:40,17:30,ALPTEKİN TEMİZEL,Prof.Dr.
2022-2023 Spring,909,MMI,9090807,SPECIAL STUDIES,0,15.0,1,5,,,,HANDE ALEMDAR,Assoc.Prof.Dr.
2022-2023 Spring,909,MMI,9090808,SPECIAL STUDIES,0,15.0,1,0,,,,ERDEM AKAGÜNDÜZ,Assoc.Prof.Dr.
2022-2023 Spring,909,MMI,9090809,SPECIAL STUDIES,0,15.0,1,5,,,,GÖKNUR KAPLAN,Assoc.Prof.Dr.
2022-2023 Spring,909,MMI,9090810,SPECIAL STUDIES,0,15.0,1,5,,,,YUSUF SAHİLLİOĞLU,Prof.Dr.
2022-2023 Spring,909,MMI,9090811,SPECIAL STUDIES,0,15.0,1,20,Monday,09:40,11:30,ELİF SÜRER,Assoc.Prof.Dr.
2022-2023 Spring,909,MMI,9090812,SPECIAL STUDIES,0,15.0,1,5,,,,SANİYE TUĞBA TOKEL,Prof.Dr.
2022-2023 Spring,909,MMI,9090901,ADVANCED STUDIES,0,70.0,1,10,Monday,08:40,12:30,ALPTEKİN TEMİZEL,Prof.Dr.
2022-2023 Spring,909,MMI,9090902,ADVANCED STUDIES,0,70.0,1,10,Friday,13:40,17:30,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2022-2023 Spring,909,MMI,9090903,ADVANCED STUDIES,0,70.0,1,10,Wednesday,09:40,11:30,ELİF SÜRER,Assoc.Prof.Dr.
2022-2023 Spring,909,MMI,9090904,ADVANCED STUDIES,0,70.0,1,0,,,,ERDEM AKAGÜNDÜZ,Assoc.Prof.Dr.
