Semester,Program Code,Program Short Name,Course Code,Course Name,Credit,ECTS Credit,Course Section,Capacity,Day1,Start Hour1,End Hour1,Instructor Name,Instructor Title
2024-2025 Fall,906,MI,9060599,MASTERS THESIS,0,50.0,21,5,,,,UMUT ÖZGE,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060599,MASTERS THESIS,0,50.0,22,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,2,0,,,,NAZİFE BAYKAL,Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,3,20,,,,YEŞİM AYDIN SON,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,4,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,5,15,,,,AYBAR CAN ACAR,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,6,15,,,,TOLGA ESAT ÖZKURT,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,7,5,,,,VİLDA PURUTÇUOĞLU,Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,8,5,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,9,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,10,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,11,5,,,,PEKİN ERHAN EREN,Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,12,5,,,,ELİF SÜRER,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,13,5,,,,MURAT PERİT ÇAKIR,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,14,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,15,5,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,16,15,,,,BURÇAK OTLU SARITAŞ,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,17,5,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,18,5,,,,MEHMET SOMEL,Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,19,5,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,20,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,21,5,,,,UMUT ÖZGE,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060699,PHD THESIS,0,130.0,22,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060717,MOBILE HEALTH,3,8.0,1,20,Wednesday,13:40,16:30,MUSTAFA DEĞERLİ,Lecturer
2024-2025 Fall,906,MI,9060801,SPECIAL  STUDIES,0,10.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060802,SPECIAL  STUDIES,0,10.0,1,0,,,,NAZİFE BAYKAL,Prof.Dr.
2024-2025 Fall,906,MI,9060803,SPECIAL  STUDIES,0,10.0,1,15,,,,YEŞİM AYDIN SON,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060804,SPECIAL STUDIES,0,10.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060805,SPECIAL STUDIES,0,10.0,1,15,,,,AYBAR CAN ACAR,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060806,SPECIAL STUDIES,0,10.0,1,15,,,,TOLGA ESAT ÖZKURT,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060807,SPECIAL STUDIES,0,10.0,1,5,,,,VİLDA PURUTÇUOĞLU,Prof.Dr.
2024-2025 Fall,906,MI,9060808,SPECIAL STUDIES,0,10.0,1,5,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2024-2025 Fall,906,MI,9060809,SPECIAL STUDIES,0,10.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060810,SPECIAL STUDIES,0,10.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060811,SPECIAL STUDIES,0,10.0,1,5,,,,PEKİN ERHAN EREN,Prof.Dr.
2024-2025 Fall,906,MI,9060812,SPECIAL STUDIES,0,10.0,1,5,,,,ELİF SÜRER,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060813,SPECIAL STUDIES,0,10.0,1,5,,,,MURAT PERİT ÇAKIR,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060814,SPECIAL STUDIES,0,10.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060815,SPECIAL STUDIES,0,10.0,1,5,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2024-2025 Fall,906,MI,9060816,SPECIAL STUDIES,0,10.0,1,15,,,,BURÇAK OTLU SARITAŞ,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060817,SPECIAL STUDIES,0,10.0,1,5,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2024-2025 Fall,906,MI,9060818,SPECIAL STUDIES,0,10.0,1,5,,,,MEHMET SOMEL,Prof.Dr.
2024-2025 Fall,906,MI,9060819,SPECIAL STUDIES,0,15.0,1,5,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2024-2025 Fall,906,MI,9060820,SPECIAL STUDIES,0,15.0,1,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2024-2025 Fall,906,MI,9060821,SPECIAL STUDIES,0,15.0,1,5,,,,UMUT ÖZGE,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060822,SPECIAL STUDIES,0,15.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060901,ADVANCED STUDIES,0,70.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060902,ADVANCED STUDIES,0,70.0,1,0,,,,NAZİFE BAYKAL,Prof.Dr.
2024-2025 Fall,906,MI,9060903,ADVANCED STUDIES,0,70.0,1,20,Thursday,08:40,12:30,YEŞİM AYDIN SON,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060904,ADVANCED STUDIES,0,70.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060905,ADVANCED STUDIES,0,70.0,1,15,Tuesday,13:40,17:30,AYBAR CAN ACAR,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060906,ADVANCED STUDIES,0,70.0,1,15,Thursday,09:40,13:30,TOLGA ESAT ÖZKURT,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060907,ADVANCED STUDIES,0,70.0,1,5,,,,VİLDA PURUTÇUOĞLU,Prof.Dr.
2024-2025 Fall,906,MI,9060908,ADVANCED STUDIES,0,70.0,1,5,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2024-2025 Fall,906,MI,9060909,ADVANCED STUDIES,0,70.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060910,ADVANCED STUDIES,0,70.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060911,ADVANCED STUDIES,0,70.0,1,5,,,,PEKİN ERHAN EREN,Prof.Dr.
2024-2025 Fall,906,MI,9060912,ADVANCED STUDIES,0,70.0,1,5,,,,ELİF SÜRER,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060913,ADVANCED STUDIES,0,70.0,1,5,,,,MURAT PERİT ÇAKIR,Assoc.Prof.Dr.
2024-2025 Fall,906,MI,9060914,ADVANCED STUDIES,0,70.0,1,0,,,,STAFF,-
2024-2025 Fall,906,MI,9060915,ADVANCED STUDIES,0,70.0,1,5,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2024-2025 Fall,906,MI,9060916,ADVANCED STUDIES,0,70.0,1,15,Thursday,09:40,11:30,BURÇAK OTLU SARITAŞ,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060917,ADVANCED STUDIES,0,70.0,1,5,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2024-2025 Fall,906,MI,9060918,ADVANCED STUDIES,0,70.0,1,5,,,,MEHMET SOMEL,Prof.Dr.
2024-2025 Fall,906,MI,9060919,ADVANCED STUDIES,0,15.0,1,5,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2024-2025 Fall,906,MI,9060920,ADVANCED STUDIES,0,15.0,1,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2024-2025 Fall,906,MI,9060921,ADVANCED STUDIES,0,15.0,1,5,,,,UMUT ÖZGE,Assist.Prof.Dr
2024-2025 Fall,906,MI,9060922,ADVANCED STUDIES,0,15.0,1,0,,,,STAFF,-
