Semester,Program Code,Program Short Name,Course Code,Course Name,Credit,ECTS Credit,Course Section,Capacity,Day1,Start Hour1,End Hour1,Instructor Name,Instructor Title
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,1,40,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,2,40,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,3,40,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,4,40,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,5,40,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,6,40,,,,PEKİN ERHAN EREN,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,7,40,,,,PEKİN ERHAN EREN,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,8,40,,,,PEKİN ERHAN EREN,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,9,40,,,,PEKİN ERHAN EREN,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,10,40,,,,PEKİN ERHAN EREN,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,11,40,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,12,40,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,13,40,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,14,40,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,15,40,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,16,40,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,17,40,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,18,40,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,19,40,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,20,40,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,21,40,,,,ÖZDEN ÖZCAN TOP,Assist.Prof.Dr
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,22,40,,,,ÖZDEN ÖZCAN TOP,Assist.Prof.Dr
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,23,40,,,,ÖZDEN ÖZCAN TOP,Assist.Prof.Dr
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,24,40,,,,ÖZDEN ÖZCAN TOP,Assist.Prof.Dr
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,25,40,,,,ÖZDEN ÖZCAN TOP,Assist.Prof.Dr
2021-2022 Fall,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,26,40,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
