Semester,Program Code,Program Short Name,Course Code,Course Name,Credit,ECTS Credit,Course Section,Capacity,Day1,Start Hour1,End Hour1,Instructor Name,Instructor Title
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,1,15,,,,BARBAROS YET,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,2,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,3,1,,,,MAJID DAVOODY BENI,Assist.Prof.Dr
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,4,5,,,,EROL ŞAHİN,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,5,15,,,,MURAT PERİT ÇAKIR,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,6,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,7,5,,,,TOLGA ESAT ÖZKURT,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,8,5,,,,AZİZ FEVZİ ZAMBAK,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,9,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,10,5,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,11,5,,,,EMRE AKBAŞ,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,12,5,,,,BİLAL KIRKICI,Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,13,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,14,5,,,,ABDULLAH AYDIN ALATAN,Prof.Dr.
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,15,15,,,,UMUT ÖZGE,Assist.Prof.Dr
2024-2025 Fall,902,COGS,9020599,MASTER THESIS,0,50.0,16,5,,,,DUYGU SARISOY,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,1,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,2,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,3,5,,,,SAMET BAĞÇE,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,4,5,,,,ÇİLER HATİPOĞLU,Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,5,20,,,,MURAT PERİT ÇAKIR,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,6,4,,,,DENİZ ZEYREK BOZŞAHİN,Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,7,5,,,,TOLGA ESAT ÖZKURT,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,8,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,9,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,10,5,,,,TARKAN GÜRBÜZ,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,11,15,,,,BARBAROS YET,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,12,5,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,13,5,,,,BİLAL KIRKICI,Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,14,5,,,,HALE IŞIK GÜLER,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,15,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,16,5,,,,AZİZ FEVZİ ZAMBAK,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020699,PH.D. THESIS,0,130.0,17,15,,,,UMUT ÖZGE,Assist.Prof.Dr
2024-2025 Fall,902,COGS,9020801,SPECIAL STUDIES,0,10.0,1,15,Wednesday,12:40,16:30,BARBAROS YET,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020802,SPECIAL STUDIES,0,10.0,1,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020803,SPECIAL STUDIES,0,10.0,1,1,,,,MAJID DAVOODY BENI,Assist.Prof.Dr
2024-2025 Fall,902,COGS,9020804,SPECIAL STUDIES,0,10.0,1,5,,,,EROL ŞAHİN,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020805,SPECIAL STUDIES,0,10.0,1,15,Wednesday,08:40,12:30,MURAT PERİT ÇAKIR,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020806,SPECIAL STUDIES,0,10.0,1,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020807,SPECIAL STUDIES,0,10.0,1,5,,,,TOLGA ESAT ÖZKURT,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020808,SPECIAL STUDIES,0,10.0,1,5,,,,AZİZ FEVZİ ZAMBAK,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020809,SPECIAL STUDIES,0,10.0,1,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020810,SPECIAL STUDIES,0,10.0,1,5,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2024-2025 Fall,902,COGS,9020811,SPECIAL STUDIES,0,10.0,1,5,,,,EMRE AKBAŞ,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020812,SPECIAL STUDIES,0,15.0,1,5,,,,BİLAL KIRKICI,Prof.Dr.
2024-2025 Fall,902,COGS,9020813,SPECIAL STUDIES,0,15.0,1,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2024-2025 Fall,902,COGS,9020814,SPECIAL STUDIES,0,15.0,1,5,,,,ABDULLAH AYDIN ALATAN,Prof.Dr.
2024-2025 Fall,902,COGS,9020815,SPECIAL STUDIES,0,15.0,1,15,Tuesday,09:40,13:30,UMUT ÖZGE,Assist.Prof.Dr
2024-2025 Fall,902,COGS,9020816,SPECIAL STUDIES,0,10.0,1,5,,,,DUYGU SARISOY,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020901,ADVANCED STUDIES,0,70.0,1,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020902,ADVANCED STUDIES,0,70.0,1,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020903,ADVANCED STUDIES,0,70.0,1,5,,,,SAMET BAĞÇE,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020904,ADVANCED STUDIES,0,70.0,1,5,,,,ÇİLER HATİPOĞLU,Prof.Dr.
2024-2025 Fall,902,COGS,9020905,ADVANCED STUDIES,0,70.0,1,20,Thursday,08:40,12:30,MURAT PERİT ÇAKIR,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020906,ADVANCED STUDIES,0,70.0,1,4,Wednesday,08:40,12:30,DENİZ ZEYREK BOZŞAHİN,Prof.Dr.
2024-2025 Fall,902,COGS,9020907,ADVANCED STUDIES,0,70.0,1,5,,,,TOLGA ESAT ÖZKURT,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020908,ADVANCED STUDIES,0,70.0,1,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020909,ADVANCED STUDIES,0,70.0,1,0,,,,STAFF,-
2024-2025 Fall,902,COGS,9020910,ADVANCED STUDIES,0,70.0,1,5,,,,TARKAN GÜRBÜZ,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020911,ADVANCED STUDIES,0,70.0,1,15,Thursday,12:40,16:30,BARBAROS YET,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020912,ADVANCED STUDIES,0,70.0,1,5,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2024-2025 Fall,902,COGS,9020913,ADVANCED STUDIES,0,15.0,1,5,,,,BİLAL KIRKICI,Prof.Dr.
2024-2025 Fall,902,COGS,9020914,ADVANCED STUDIES,0,15.0,1,5,,,,HALE IŞIK GÜLER,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020915,ADVANCED STUDIES,0,15.0,1,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2024-2025 Fall,902,COGS,9020916,ADVANCED STUDIES,0,15.0,1,5,,,,AZİZ FEVZİ ZAMBAK,Assoc.Prof.Dr.
2024-2025 Fall,902,COGS,9020917,ADVANCED STUDIES,0,15.0,1,15,Friday,09:40,13:30,UMUT ÖZGE,Assist.Prof.Dr
