Semester,Program Code,Program Short Name,Course Code,Course Name,Credit,ECTS Credit,Course Section,Capacity,Day1,Start Hour1,End Hour1,Instructor Name,Instructor Title
2022-2023 Fall,909,MMI,9090505,GAME DEVELOPMENT PIPELINE,3,8.0,1,20,Thursday,13:40,16:30,ELİF SÜRER,Assoc.Prof.Dr.
2022-2023 Fall,909,MMI,9090508,GAME METRICS,3,8.0,1,20,Monday,09:40,12:30,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,1,0,,,,HANDE ALEMDAR,Assoc.Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,2,0,,,,STAFF,-
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,3,15,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,4,0,,,,UĞUR HALICI,Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,5,0,,,,AHMET OĞUZ AKYÜZ,Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,6,15,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,7,0,,,,CENGİZ ACARTÜRK,Assoc.Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,8,1,,,,ERDEM AKAGÜNDÜZ,Assoc.Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,9,5,,,,GÖKNUR KAPLAN,Assoc.Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,10,5,,,,YUSUF SAHİLLİOĞLU,Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,11,15,,,,ELİF SÜRER,Assoc.Prof.Dr.
2022-2023 Fall,909,MMI,9090599,MASTERS THESIS,0,50.0,12,0,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2022-2023 Fall,909,MMI,9090699,PH.D. THESIS,0,130.0,1,5,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2022-2023 Fall,909,MMI,9090699,PH.D. THESIS,0,130.0,2,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
