Semester,Program Code,Program Short Name,Course Code,Course Name,Credit,ECTS Credit,Course Section,Capacity,Day1,Start Hour1,End Hour1,Instructor Name,Instructor Title
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,1,55,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,2,55,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,4,55,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,5,55,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,6,55,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,7,55,,,,ALİ ARİFOĞLU,Lecturer Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,8,55,,,,ALİ ARİFOĞLU,Lecturer Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,9,55,,,,ALİ ARİFOĞLU,Lecturer Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,10,55,,,,ALİ ARİFOĞLU,Lecturer Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,11,55,,,,ALİ ARİFOĞLU,Lecturer Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,12,55,,,,ALİ ARİFOĞLU,Lecturer Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,13,55,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,14,55,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,15,55,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,16,55,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,17,55,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,18,55,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,19,55,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,20,55,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,21,55,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,22,55,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,23,55,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,24,55,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,25,55,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,26,55,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,27,55,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,28,55,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,29,55,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,30,55,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,31,55,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,32,55,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,33,55,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,34,55,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,35,55,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,36,55,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,37,55,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,38,55,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,39,55,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,40,55,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,41,55,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,43,55,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010100,INTRODUCTION TO INFORMATION TECHNOLOGIES AND APPLICATIONS,0,1.0,50,55,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010501,INTRODUCTION TO INFORMATION SYSTEMS,3,8.0,1,23,Wednesday,11:40,14:30,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010502,INFORMATION SYSTEMS PROJECT,3,8.0,1,14,Tuesday,13:40,16:30,ALİ ARİFOĞLU,Lecturer Dr.
2019-2020 Spring,901,IS,9010503,DATA BASE CONCEPTS AND APPLICATIONS,3,8.0,1,31,Monday,08:40,11:30,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010504,COMP.NETWORKING FOR INFOR.SYSTEMS,3,8.0,1,31,Wednesday,13:40,16:30,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010507,INTRODUC.TO SOFTWARE ENG.,3,8.0,1,50,Tuesday,09:40,12:30,AYSU BETİN CAN,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010545,OBJECT ORIENTED PROGRAMMING AND DATA STRUCTURE,3,8.0,1,24,Friday,09:40,12:30,SERKAN KAYGIN,Lecturer Dr.
2019-2020 Spring,901,IS,9010580,"KNOWLEDGE, DISCOVERY AND MINING",3,8.0,1,22,Wednesday,08:40,11:30,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,2,5,,,,ELİF SÜRER,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,3,5,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,4,5,,,,YEŞİM AYDIN SON,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,6,5,,,,NAZİFE BAYKAL,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,7,5,,,,ÜNAL ERKAN MUMCUOĞLU,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,8,3,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,10,5,,,,ALİ ARİFOĞLU,Lecturer Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,11,5,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,12,5,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,13,5,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,14,5,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,18,5,,,,ADNAN YAZICI,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,19,5,,,,ATTİLA ÖZGİT,Lecturer Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,20,5,,,,FATOŞ TUNAY YARMAN VURAL,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,21,5,,,,TOLGA CAN,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,22,5,,,,PINAR KARAGÖZ,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,23,5,,,,KÜRŞAT ÇAĞILTAY,Prof.Dr.
2019-2020 Spring,901,IS,9010589,TERM PROJECT,0,20.0,24,5,,,,AHMET COŞAR,Prof.Dr.
2019-2020 Spring,901,IS,9010590,GRADUATE SEMINAR,0,10.0,1,10,Friday,12:40,13:30,EZGİ AVCI,Lecturer
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,3,20,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,4,20,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,6,20,,,,NAZİFE BAYKAL,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,7,20,,,,ÜNAL ERKAN MUMCUOĞLU,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,8,20,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,9,20,,,,YASEMİN ÇETİN,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,10,20,,,,ALİ ARİFOĞLU,Lecturer Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,11,20,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,12,20,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,13,20,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,14,20,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,15,20,,,,MURAT PERİT ÇAKIR,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,16,20,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,17,2,,,,LAMİA ZEYNEP ONAY,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,19,2,,,,ATTİLA ÖZGİT,Lecturer Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,20,20,,,,ZÜBEYDE MÜGE AKKAR ERCAN,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,21,2,,,,İBRAHİM SONER YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,22,2,,,,PINAR KARAGÖZ,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,23,5,,,,İNCİ BATMAZ,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,24,5,,,,GÜLFİDAN CAN,Assist.Prof.Dr
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,25,5,,,,YUSUF SAHİLLİOĞLU,Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,26,2,,,,ŞEYDA ERTEKİN BOLELLİ,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010599,MASTER THESIS,0,50.0,27,2,,,,CENGİZ ACARTÜRK,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010690,GRADUATE SEMINAR,0,10.0,1,10,Friday,16:40,17:30,EZGİ AVCI,Lecturer
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,2,10,,,,AHMET COŞAR,Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,3,20,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,4,20,,,,YEŞİM AYDIN SON,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,6,20,,,,NAZİFE BAYKAL,Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,7,20,,,,ÜNAL ERKAN MUMCUOĞLU,Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,8,20,,,,ALTAN KOÇYİĞİT,Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,9,20,,,,YASEMİN ÇETİN,Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,10,20,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,11,20,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,12,20,,,,TUĞBA TAŞKAYA TEMİZEL,Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,13,20,,,,PEKİN ERHAN EREN,Prof.Dr.
2019-2020 Spring,901,IS,9010699,PH.D. THESIS,0,130.0,14,20,,,,ALPTEKİN TEMİZEL,Prof.Dr.
